,id,user,movie,rating
33160,33160,239,2463,4.0
33161,33161,239,2469,4.0
33162,33162,239,2470,3.0
33163,33163,239,2471,3.0
33164,33164,239,2473,2.0
33165,33165,239,2485,4.0
33166,33166,239,2502,3.0
33167,33167,239,2539,4.0
33168,33168,239,2552,2.0
33169,33169,239,2558,3.0
33170,33170,239,2567,4.0
33171,33171,239,2572,4.0
33172,33172,239,2581,4.0
33173,33173,239,2582,3.0
33174,33174,239,2587,3.0
33175,33175,239,2597,2.0
33176,33176,239,2599,4.0
33177,33177,239,2617,4.0
33178,33178,239,2640,4.0
33179,33179,239,2641,4.0
33180,33180,239,2643,3.0
33181,33181,239,2671,5.0
33182,33182,239,2683,3.0
33183,33183,239,2690,4.0
33184,33184,239,2700,5.0
33185,33185,239,2706,4.0
33186,33186,239,2716,3.0
33187,33187,239,2717,3.0
33188,33188,239,2718,5.0
33189,33189,239,2723,4.0
33190,33190,239,2735,3.0
33191,33191,239,2736,5.0
33192,33192,239,2746,4.0
33193,33193,239,2770,3.0
33194,33194,239,2774,5.0
33195,33195,239,2791,3.0
33196,33196,239,2792,3.0
33197,33197,239,2796,3.0
33198,33198,239,2797,4.0
33199,33199,239,2805,2.0
33200,33200,239,2858,5.0
33201,33201,239,2883,4.0
33202,33202,239,2888,3.0
33203,33203,239,2889,4.0
33204,33204,239,2915,4.0
33205,33205,239,2918,5.0
33206,33206,239,2953,3.0
33207,33207,239,3004,3.0
33208,33208,239,3033,5.0
33209,33209,239,3086,4.0
33210,33210,239,3104,4.0
33211,33211,239,3114,5.0
33212,33212,239,3120,3.0
33213,33213,239,3146,3.0
33214,33214,239,3175,4.0
33215,33215,239,3247,4.0
33216,33216,239,3248,4.0
33217,33217,239,3253,4.0
33218,33218,239,3254,3.0
33219,33219,239,3255,5.0
33220,33220,239,3258,4.0
33221,33221,239,3261,4.0
33222,33222,239,3263,4.0
33223,33223,239,3286,3.0
33224,33224,239,3299,4.0
33225,33225,239,3301,4.0
33226,33226,239,3324,4.0
33227,33227,239,3358,4.0
33228,33228,239,3361,4.0
33229,33229,239,3388,2.0
33230,33230,239,3395,3.0
33231,33231,239,3398,5.0
33232,33232,239,3424,4.0
33233,33233,239,3450,4.0
33234,33234,239,3508,4.0
33235,33235,239,3524,4.0
33236,33236,239,3527,3.0
33237,33237,239,3534,4.0
33238,33238,239,3544,4.0
33239,33239,239,3548,5.0
33240,33240,239,3552,4.0
33241,33241,239,3591,4.0
33242,33242,239,3646,3.0
33243,33243,239,3669,3.0
33244,33244,239,3712,4.0
33245,33245,239,3715,4.0
33246,33246,239,3740,4.0
33247,33247,239,3751,5.0
33248,33248,239,3773,4.0
33249,33249,239,3809,4.0
33250,33250,239,3865,5.0
33251,33251,239,3868,3.0
33252,33252,239,3869,3.0
33253,33253,239,3873,3.0
33254,33254,239,3977,5.0
33255,33255,239,4010,5.0
33256,33256,239,4040,3.0
33257,33257,239,4063,3.0
33258,33258,239,4066,4.0
33259,33259,239,4085,4.0
33260,33260,239,4089,3.0
33261,33261,239,4102,4.0
33262,33262,239,4115,3.0
33263,33263,239,4121,3.0
33264,33264,239,4130,3.0
33265,33265,239,4132,4.0
33266,33266,239,4135,3.0
33267,33267,239,4180,4.0
33268,33268,239,4214,4.0
33269,33269,239,4221,2.0
33270,33270,239,4275,2.0
33271,33271,239,4293,3.0
33272,33272,239,4317,3.0
33273,33273,239,4321,4.0
33274,33274,239,4333,3.0
33275,33275,239,4351,3.0
33276,33276,239,4355,4.0
33277,33277,239,5060,4.0
33278,33278,240,1,4.5
33279,33279,240,16,3.5
33280,33280,240,17,4.0
33281,33281,240,21,3.0
33282,33282,240,32,4.5
33283,33283,240,34,4.5
33284,33284,240,36,4.0
33285,33285,240,39,4.5
33286,33286,240,47,4.0
33287,33287,240,50,2.5
33288,33288,240,58,4.0
33289,33289,240,111,5.0
33290,33290,240,141,3.5
33291,33291,240,150,4.0
33292,33292,240,165,3.5
33293,33293,240,236,4.5
33294,33294,240,261,4.0
33295,33295,240,282,3.0
33296,33296,240,296,3.5
33297,33297,240,318,4.0
33298,33298,240,348,4.0
33299,33299,240,356,2.5
33300,33300,240,357,4.0
33301,33301,240,367,3.0
33302,33302,240,377,3.0
33303,33303,240,380,1.5
33304,33304,240,410,4.0
33305,33305,240,440,3.5
33306,33306,240,457,3.5
33307,33307,240,480,3.0
33308,33308,240,500,4.0
33309,33309,240,508,4.0
33310,33310,240,527,4.5
33311,33311,240,588,4.0
33312,33312,240,592,3.0
33313,33313,240,593,4.0
33314,33314,240,595,3.5
33315,33315,240,597,3.0
33316,33316,240,608,5.0
33317,33317,240,648,3.5
33318,33318,240,708,4.0
33319,33319,240,736,2.5
33320,33320,240,785,4.0
33321,33321,240,898,4.5
33322,33322,240,904,3.5
33323,33323,240,905,4.5
33324,33324,240,908,4.0
33325,33325,240,913,4.5
33326,33326,240,919,5.0
33327,33327,240,923,4.0
33328,33328,240,924,4.5
33329,33329,240,927,3.5
33330,33330,240,936,4.0
33331,33331,240,947,4.0
33332,33332,240,950,4.0
33333,33333,240,951,4.5
33334,33334,240,954,3.0
33335,33335,240,955,4.0
33336,33336,240,965,4.0
33337,33337,240,1035,4.0
33338,33338,240,1036,4.0
33339,33339,240,1079,4.0
33340,33340,240,1086,4.0
33341,33341,240,1183,3.5
33342,33342,240,1193,4.5
33343,33343,240,1197,4.0
33344,33344,240,1200,4.0
33345,33345,240,1207,4.5
33346,33346,240,1230,4.5
33347,33347,240,1265,4.5
33348,33348,240,1269,3.5
33349,33349,240,1270,4.5
33350,33350,240,1278,4.0
33351,33351,240,1288,4.0
33352,33352,240,1300,4.5
33353,33353,240,1345,4.0
33354,33354,240,1358,3.5
33355,33355,240,1374,3.0
33356,33356,240,1391,4.0
33357,33357,240,1393,4.0
33358,33358,240,1500,4.0
33359,33359,240,1517,3.0
33360,33360,240,1580,4.0
33361,33361,240,1617,4.0
33362,33362,240,1643,4.5
33363,33363,240,1674,3.0
33364,33364,240,1680,4.5
33365,33365,240,1704,4.0
33366,33366,240,1719,4.0
33367,33367,240,1721,4.0
33368,33368,240,1885,4.5
33369,33369,240,1923,4.0
33370,33370,240,2100,4.0
33371,33371,240,2186,4.0
33372,33372,240,2187,4.0
33373,33373,240,2208,4.5
33374,33374,240,2321,4.0
33375,33375,240,2355,4.0
33376,33376,240,2396,4.0
33377,33377,240,2406,4.0
33378,33378,240,2580,4.5
33379,33379,240,2599,4.5
33380,33380,240,2700,4.0
33381,33381,240,2710,1.5
33382,33382,240,2716,4.5
33383,33383,240,2762,5.0
33384,33384,240,2797,3.5
33385,33385,240,2858,4.0
33386,33386,240,2935,3.5
33387,33387,240,2967,4.0
33388,33388,240,2987,3.0
33389,33389,240,2997,5.0
33390,33390,240,3081,3.5
33391,33391,240,3097,4.0
33392,33392,240,3114,4.0
33393,33393,240,3176,3.5
33394,33394,240,3408,3.5
33395,33395,240,3471,4.0
33396,33396,240,3481,4.5
33397,33397,240,3499,4.5
33398,33398,240,3624,2.5
33399,33399,240,3735,4.0
33400,33400,240,3751,5.0
33401,33401,240,3752,3.0
33402,33402,240,3783,4.0
33403,33403,240,3787,4.5
33404,33404,240,3793,3.5
33405,33405,240,3852,3.5
33406,33406,240,3897,3.5
33407,33407,240,3910,4.5
33408,33408,240,3911,4.5
33409,33409,240,3948,4.0
33410,33410,240,3967,5.0
33411,33411,240,3983,4.5
33412,33412,240,3994,3.5
33413,33413,240,3996,4.0
33414,33414,240,4011,4.0
33415,33415,240,4022,4.0
33416,33416,240,4027,4.5
33417,33417,240,4034,3.5
33418,33418,240,4226,4.5
33419,33419,240,4246,4.0
33420,33420,240,4306,3.5
33421,33421,240,4361,4.0
33422,33422,240,4380,4.5
33423,33423,240,4641,4.0
33424,33424,240,4642,4.5
33425,33425,240,4720,4.5
33426,33426,240,4734,3.0
33427,33427,240,4848,4.0
33428,33428,240,4878,4.5
33429,33429,240,4886,4.5
33430,33430,240,4896,3.5
33431,33431,240,4963,4.0
33432,33432,240,4973,4.5
33433,33433,240,4979,4.0
33434,33434,240,4995,3.5
33435,33435,240,5013,4.5
33436,33436,240,5135,4.5
33437,33437,240,5299,3.5
33438,33438,240,5349,3.5
33439,33439,240,5418,4.0
33440,33440,240,5421,3.5
33441,33441,240,5445,4.5
33442,33442,240,5505,3.5
33443,33443,240,5618,4.5
33444,33444,240,5679,4.0
33445,33445,240,5791,4.0
33446,33446,240,5812,4.0
33447,33447,240,5816,3.5
33448,33448,240,5902,4.0
33449,33449,240,5945,3.5
33450,33450,240,5952,4.0
33451,33451,240,5989,4.0
33452,33452,240,5991,4.5
33453,33453,240,5992,4.0
33454,33454,240,6003,4.0
33455,33455,240,6188,2.5
33456,33456,240,6218,4.5
33457,33457,240,6296,4.0
33458,33458,240,6333,3.5
33459,33459,240,6377,4.0
33460,33460,240,6378,4.0
33461,33461,240,6385,4.5
33462,33462,240,6412,4.5
33463,33463,240,6539,4.5
33464,33464,240,6565,4.5
33465,33465,240,6591,4.0
33466,33466,240,6593,4.0
33467,33467,240,6711,3.5
33468,33468,240,6773,4.5
33469,33469,240,6777,4.0
33470,33470,240,6867,4.0
33471,33471,240,6870,3.0
33472,33472,240,6874,3.0
33473,33473,240,6877,4.0
33474,33474,240,6881,4.0
33475,33475,240,6947,4.0
33476,33476,240,7061,4.5
33477,33477,240,7078,4.0
33478,33478,240,7090,5.0
33479,33479,240,7121,4.5
33480,33480,240,7139,4.0
33481,33481,240,7147,3.5
33482,33482,240,7153,4.0
33483,33483,240,7155,4.0
33484,33484,240,7160,4.5
33485,33485,240,7212,3.5
33486,33486,240,7361,3.5
33487,33487,240,7382,4.0
33488,33488,240,7437,3.0
33489,33489,240,7438,3.0
33490,33490,240,7451,3.5
33491,33491,240,7493,4.0
33492,33492,240,8228,4.5
33493,33493,240,8360,4.0
33494,33494,240,8368,4.5
33495,33495,240,8464,4.0
33496,33496,240,8507,3.5
33497,33497,240,8622,5.0
33498,33498,240,8636,4.5
33499,33499,240,8638,2.5
33500,33500,240,8644,3.0
33501,33501,240,8665,4.5
33502,33502,240,8784,4.0
33503,33503,240,8798,3.0
33504,33504,240,8833,4.0
33505,33505,240,8865,4.0
33506,33506,240,8879,4.5
33507,33507,240,8917,4.5
33508,33508,241,1,3.0
33509,33509,241,2,3.0
33510,33510,241,5,2.0
33511,33511,241,34,4.0
33512,33512,241,36,4.0
33513,33513,241,47,3.0
33514,33514,241,48,2.0
33515,33515,241,50,4.0
33516,33516,241,150,2.0
33517,33517,241,153,3.0
33518,33518,241,158,3.0
33519,33519,241,160,2.0
33520,33520,241,181,3.0
33521,33521,241,194,5.0
33522,33522,241,196,3.0
33523,33523,241,223,3.0
33524,33524,241,230,3.0
33525,33525,241,231,3.0
33526,33526,241,235,4.0
33527,33527,241,247,3.0
33528,33528,241,253,3.0
33529,33529,241,261,3.0
33530,33530,241,296,4.0
33531,33531,241,316,3.0
33532,33532,241,317,2.0
33533,33533,241,318,4.0
33534,33534,241,319,5.0
33535,33535,241,342,3.0
33536,33536,241,344,3.0
33537,33537,241,353,2.0
33538,33538,241,355,2.0
33539,33539,241,356,2.0
33540,33540,241,357,3.0
33541,33541,241,362,3.0
33542,33542,241,364,3.0
33543,33543,241,367,3.0
33544,33544,241,370,3.0
33545,33545,241,377,3.0
33546,33546,241,380,3.0
33547,33547,241,410,3.0
33548,33548,241,420,3.0
33549,33549,241,457,3.0
33550,33550,241,471,4.0
33551,33551,241,474,3.0
33552,33552,241,480,3.0
33553,33553,241,500,3.0
33554,33554,241,509,3.0
33555,33555,241,535,5.0
33556,33556,241,551,4.0
33557,33557,241,555,4.0
33558,33558,241,587,3.0
33559,33559,241,589,4.0
33560,33560,241,592,3.0
33561,33561,241,595,3.0
33562,33562,241,778,4.0
33563,33563,241,780,3.0
33564,33564,242,1,5.0
33565,33565,242,6,4.0
33566,33566,242,11,5.0
33567,33567,242,16,5.0
33568,33568,242,21,5.0
33569,33569,242,22,4.0
33570,33570,242,25,4.0
33571,33571,242,31,4.0
33572,33572,242,34,4.0
33573,33573,242,36,5.0
33574,33574,242,47,4.0
33575,33575,242,50,5.0
33576,33576,242,52,4.0
33577,33577,242,95,4.0
33578,33578,242,100,4.0
33579,33579,242,110,5.0
33580,33580,242,111,5.0
33581,33581,242,141,3.0
33582,33582,242,144,4.0
33583,33583,242,150,5.0
33584,33584,242,164,5.0
33585,33585,242,165,4.0
33586,33586,242,185,4.0
33587,33587,242,198,4.0
33588,33588,242,205,4.0
33589,33589,242,208,5.0
33590,33590,242,215,4.0
33591,33591,242,248,3.0
33592,33592,242,252,3.0
33593,33593,242,257,4.0
33594,33594,242,260,5.0
33595,33595,242,280,4.0
33596,33596,242,296,5.0
33597,33597,242,300,4.0
33598,33598,242,316,4.0
33599,33599,242,318,5.0
33600,33600,242,329,4.0
33601,33601,242,337,5.0
33602,33602,242,342,4.0
33603,33603,242,348,5.0
33604,33604,242,349,5.0
33605,33605,242,350,4.0
33606,33606,242,352,5.0
33607,33607,242,356,5.0
33608,33608,242,357,4.0
33609,33609,242,361,5.0
33610,33610,242,368,4.0
33611,33611,242,371,4.0
33612,33612,242,373,5.0
33613,33613,242,377,5.0
33614,33614,242,378,4.0
33615,33615,242,380,5.0
33616,33616,242,415,4.0
33617,33617,242,422,5.0
33618,33618,242,425,4.0
33619,33619,242,432,4.0
33620,33620,242,440,5.0
33621,33621,242,448,4.0
33622,33622,242,454,3.0
33623,33623,242,457,5.0
33624,33624,242,463,4.0
33625,33625,242,471,5.0
33626,33626,242,474,4.0
33627,33627,242,480,5.0
33628,33628,242,481,2.0
33629,33629,242,507,5.0
33630,33630,242,508,5.0
33631,33631,242,527,5.0
33632,33632,242,529,5.0
33633,33633,242,534,4.0
33634,33634,242,541,5.0
33635,33635,242,554,3.0
33636,33636,242,590,5.0
33637,33637,242,592,5.0
33638,33638,242,593,4.0
33639,33639,242,597,5.0
33640,33640,242,608,5.0
33641,33641,242,628,4.0
33642,33642,242,648,4.0
33643,33643,242,691,3.0
33644,33644,242,695,4.0
33645,33645,242,733,5.0
33646,33646,242,748,3.0
33647,33647,242,750,5.0
33648,33648,242,786,4.0
33649,33649,242,800,5.0
33650,33650,242,832,3.0
33651,33651,242,838,3.0
33652,33652,242,852,4.0
33653,33653,242,858,5.0
33654,33654,242,866,4.0
33655,33655,242,898,5.0
33656,33656,242,899,5.0
33657,33657,242,900,5.0
33658,33658,242,903,5.0
33659,33659,242,904,5.0
33660,33660,242,908,5.0
33661,33661,242,912,5.0
33662,33662,242,913,5.0
33663,33663,242,919,5.0
33664,33664,242,920,5.0
33665,33665,242,923,5.0
33666,33666,242,924,5.0
33667,33667,242,926,5.0
33668,33668,242,933,5.0
33669,33669,242,949,5.0
33670,33670,242,953,5.0
33671,33671,242,969,5.0
33672,33672,242,994,5.0
33673,33673,242,1036,5.0
33674,33674,242,1041,4.0
33675,33675,242,1042,4.0
33676,33676,242,1057,2.0
33677,33677,242,1084,5.0
33678,33678,242,1088,5.0
33679,33679,242,1090,5.0
33680,33680,242,1094,5.0
33681,33681,242,1095,4.0
33682,33682,242,1096,5.0
33683,33683,242,1097,5.0
33684,33684,242,1103,5.0
33685,33685,242,1124,5.0
33686,33686,242,1179,5.0
33687,33687,242,1183,5.0
33688,33688,242,1186,4.0
33689,33689,242,1187,4.0
33690,33690,242,1193,5.0
33691,33691,242,1196,5.0
33692,33692,242,1197,5.0
33693,33693,242,1198,5.0
33694,33694,242,1203,5.0
33695,33695,242,1204,5.0
33696,33696,242,1206,5.0
33697,33697,242,1207,5.0
33698,33698,242,1208,5.0
33699,33699,242,1210,5.0
33700,33700,242,1213,4.0
33701,33701,242,1214,5.0
33702,33702,242,1219,5.0
33703,33703,242,1221,5.0
33704,33704,242,1225,5.0
33705,33705,242,1227,5.0
33706,33706,242,1230,4.0
33707,33707,242,1231,5.0
33708,33708,242,1234,5.0
33709,33709,242,1246,5.0
33710,33710,242,1247,5.0
33711,33711,242,1252,5.0
33712,33712,242,1254,5.0
33713,33713,242,1259,4.0
33714,33714,242,1265,4.0
33715,33715,242,1266,5.0
33716,33716,242,1269,5.0
33717,33717,242,1270,5.0
33718,33718,242,1272,4.0
33719,33719,242,1276,5.0
33720,33720,242,1282,5.0
33721,33721,242,1290,4.0
33722,33722,242,1291,5.0
33723,33723,242,1296,4.0
33724,33724,242,1299,5.0
33725,33725,242,1302,5.0
33726,33726,242,1304,5.0
33727,33727,242,1307,5.0
33728,33728,242,1333,5.0
33729,33729,242,1343,4.0
33730,33730,242,1356,5.0
33731,33731,242,1358,5.0
33732,33732,242,1370,4.0
33733,33733,242,1372,4.0
33734,33734,242,1377,4.0
33735,33735,242,1387,5.0
33736,33736,242,1391,4.0
33737,33737,242,1393,4.0
33738,33738,242,1394,5.0
33739,33739,242,1395,5.0
33740,33740,242,1396,5.0
33741,33741,242,1404,4.0
33742,33742,242,1422,4.0
33743,33743,242,1425,4.0
33744,33744,242,1479,5.0
33745,33745,242,1480,4.0
33746,33746,242,1500,4.0
33747,33747,242,1518,3.0
33748,33748,242,1542,4.0
33749,33749,242,1544,5.0
33750,33750,242,1552,4.0
33751,33751,242,1573,4.0
33752,33752,242,1580,5.0
33753,33753,242,1586,3.0
33754,33754,242,1597,4.0
33755,33755,242,1608,5.0
33756,33756,242,1610,5.0
33757,33757,242,1615,4.0
33758,33758,242,1616,4.0
33759,33759,242,1617,5.0
33760,33760,242,1639,4.0
33761,33761,242,1647,4.0
33762,33762,242,1653,5.0
33763,33763,242,1674,5.0
33764,33764,242,1678,4.0
33765,33765,242,1694,4.0
33766,33766,242,1704,5.0
33767,33767,242,1719,3.0
33768,33768,242,1721,5.0
33769,33769,242,1729,5.0
33770,33770,242,1732,4.0
33771,33771,242,1747,5.0
33772,33772,242,1748,5.0
33773,33773,242,1784,4.0
33774,33774,242,1791,3.0
33775,33775,242,1792,4.0
33776,33776,242,1841,4.0
33777,33777,242,1845,5.0
33778,33778,242,1892,3.0
33779,33779,242,1912,4.0
33780,33780,242,1918,4.0
33781,33781,242,1939,5.0
33782,33782,242,1942,5.0
33783,33783,242,1945,5.0
33784,33784,242,1947,5.0
33785,33785,242,1950,5.0
33786,33786,242,1952,5.0
33787,33787,242,1953,5.0
33788,33788,242,1956,5.0
33789,33789,242,1957,5.0
33790,33790,242,1958,5.0
33791,33791,242,1959,5.0
33792,33792,242,1960,5.0
33793,33793,242,1961,5.0
33794,33794,242,1962,5.0
33795,33795,242,1964,5.0
33796,33796,242,1968,4.0
33797,33797,242,2000,5.0
33798,33798,242,2001,4.0
33799,33799,242,2002,4.0
33800,33800,242,2006,4.0
33801,33801,242,2020,4.0
33802,33802,242,2023,5.0
33803,33803,242,2028,5.0
33804,33804,242,2058,4.0
33805,33805,242,2069,5.0
33806,33806,242,2070,5.0
33807,33807,242,2076,5.0
33808,33808,242,2100,4.0
33809,33809,242,2104,4.0
33810,33810,242,2108,4.0
33811,33811,242,2112,5.0
33812,33812,242,2114,4.0
33813,33813,242,2115,5.0
33814,33814,242,2125,4.0
33815,33815,242,2126,4.0
33816,33816,242,2145,4.0
33817,33817,242,2146,4.0
33818,33818,242,2194,5.0
33819,33819,242,2231,4.0
33820,33820,242,2243,5.0
33821,33821,242,2245,5.0
33822,33822,242,2248,4.0
33823,33823,242,2262,4.0
33824,33824,242,2267,4.0
33825,33825,242,2268,5.0
33826,33826,242,2272,5.0
33827,33827,242,2278,3.0
33828,33828,242,2289,4.0
33829,33829,242,2312,5.0
33830,33830,242,2321,4.0
33831,33831,242,2331,5.0
33832,33832,242,2336,4.0
33833,33833,242,2344,4.0
33834,33834,242,2349,4.0
33835,33835,242,2352,5.0
33836,33836,242,2353,4.0
33837,33837,242,2369,4.0
33838,33838,242,2391,5.0
33839,33839,242,2396,5.0
33840,33840,242,2405,5.0
33841,33841,242,2407,5.0
33842,33842,242,2408,3.0
33843,33843,242,2415,4.0
33844,33844,242,2417,3.0
33845,33845,242,2420,5.0
33846,33846,242,2421,3.0
33847,33847,242,2424,5.0
33848,33848,242,2468,4.0
33849,33849,242,2469,4.0
33850,33850,242,2474,5.0
33851,33851,242,2501,5.0
33852,33852,242,2561,4.0
33853,33853,242,2570,5.0
33854,33854,242,2571,5.0
33855,33855,242,2598,5.0
33856,33856,242,2599,4.0
33857,33857,242,2605,4.0
33858,33858,242,2616,5.0
33859,33859,242,2628,5.0
33860,33860,242,2671,4.0
33861,33861,242,2672,4.0
33862,33862,242,2688,4.0
33863,33863,242,2707,4.0
33864,33864,242,2724,4.0
33865,33865,242,2734,3.0
33866,33866,242,2738,4.0
33867,33867,242,2739,5.0
33868,33868,242,2749,4.0
33869,33869,242,2750,4.0
33870,33870,242,2757,5.0
33871,33871,242,2762,5.0
33872,33872,242,2763,4.0
33873,33873,242,2764,5.0
33874,33874,242,2791,4.0
33875,33875,242,2797,5.0
33876,33876,242,2802,5.0
33877,33877,242,2803,4.0
33878,33878,242,2804,5.0
33879,33879,242,2819,5.0
33880,33880,242,2857,5.0
33881,33881,242,2858,5.0
33882,33882,242,2863,5.0
33883,33883,242,2875,5.0
33884,33884,242,2881,4.0
33885,33885,242,2916,3.0
33886,33886,242,2917,5.0
33887,33887,242,2918,4.0
33888,33888,242,2919,5.0
33889,33889,242,2929,5.0
33890,33890,242,2942,3.0
33891,33891,242,2950,3.0
33892,33892,242,2997,5.0
33893,33893,242,3005,5.0
33894,33894,242,3006,4.0
33895,33895,242,3035,5.0
33896,33896,242,3044,5.0
33897,33897,242,3060,4.0
33898,33898,242,3068,5.0
33899,33899,242,3069,5.0
33900,33900,242,3071,5.0
33901,33901,242,3072,5.0
33902,33902,242,3095,5.0
33903,33903,242,3098,5.0
33904,33904,242,3100,5.0
33905,33905,242,3102,4.0
33906,33906,242,3104,5.0
33907,33907,242,3105,4.0
33908,33908,242,3106,4.0
33909,33909,242,3107,4.0
33910,33910,242,3108,4.0
33911,33911,242,3109,4.0
33912,33912,242,3110,4.0
33913,33913,242,3111,5.0
33914,33914,242,3138,4.0
33915,33915,242,3147,4.0
33916,33916,242,3148,3.0
33917,33917,242,3152,5.0
33918,33918,242,3160,5.0
33919,33919,242,3169,4.0
33920,33920,242,3176,5.0
33921,33921,242,3198,5.0
33922,33922,242,3201,5.0
33923,33923,242,3214,4.0
33924,33924,242,3247,4.0
33925,33925,242,3251,4.0
33926,33926,242,3255,5.0
33927,33927,242,3256,5.0
33928,33928,242,3257,4.0
33929,33929,242,3259,3.0
33930,33930,242,3260,4.0
33931,33931,242,3270,4.0
33932,33932,242,3301,4.0
33933,33933,242,3308,4.0
33934,33934,242,3317,5.0
33935,33935,242,3330,5.0
33936,33936,242,3342,5.0
33937,33937,242,3354,2.0
33938,33938,242,3359,5.0
33939,33939,242,3360,4.0
33940,33940,242,3361,5.0
33941,33941,242,3363,5.0
33942,33942,242,3394,3.0
33943,33943,242,3408,4.0
33944,33944,242,3418,5.0
33945,33945,242,3421,4.0
33946,33946,242,3422,4.0
33947,33947,242,3424,5.0
33948,33948,242,3448,5.0
33949,33949,242,3450,2.0
33950,33950,242,3467,5.0
33951,33951,242,3469,5.0
33952,33952,242,3471,5.0
33953,33953,242,3478,4.0
33954,33954,242,3481,5.0
33955,33955,242,3501,5.0
33956,33956,242,3504,5.0
33957,33957,242,3512,5.0
33958,33958,242,3513,4.0
33959,33959,242,3526,4.0
33960,33960,242,3543,5.0
33961,33961,242,3591,4.0
33962,33962,242,5060,5.0
33963,33963,243,10,3.5
33964,33964,243,19,3.0
33965,33965,243,34,3.5
33966,33966,243,44,1.5
33967,33967,243,47,4.0
33968,33968,243,48,2.5
33969,33969,243,93,2.0
33970,33970,243,110,4.0
33971,33971,243,150,2.5
33972,33972,243,151,3.0
33973,33973,243,153,2.0
33974,33974,243,158,2.0
33975,33975,243,168,3.0
33976,33976,243,172,2.0
33977,33977,243,173,2.5
33978,33978,243,177,3.0
33979,33979,243,186,3.0
33980,33980,243,208,2.5
33981,33981,243,231,4.0
33982,33982,243,253,4.0
33983,33983,243,260,5.0
33984,33984,243,261,4.0
33985,33985,243,273,3.0
33986,33986,243,296,4.5
33987,33987,243,316,3.0
33988,33988,243,344,3.0
33989,33989,243,353,3.5
33990,33990,243,356,4.0
33991,33991,243,364,3.5
33992,33992,243,367,3.0
33993,33993,243,368,3.5
33994,33994,243,370,2.5
33995,33995,243,380,3.0
33996,33996,243,382,3.0
33997,33997,243,434,2.5
33998,33998,243,442,3.0
33999,33999,243,480,2.5
34000,34000,243,485,3.0
34001,34001,243,500,3.5
34002,34002,243,520,3.0
34003,34003,243,527,3.5
34004,34004,243,541,3.5
34005,34005,243,551,4.5
34006,34006,243,552,3.5
34007,34007,243,586,3.5
34008,34008,243,588,4.0
34009,34009,243,589,4.0
34010,34010,243,592,4.0
34011,34011,243,593,5.0
34012,34012,243,648,3.0
34013,34013,243,653,3.0
34014,34014,243,733,4.0
34015,34015,243,750,4.0
34016,34016,243,780,1.5
34017,34017,243,784,3.0
34018,34018,243,832,3.0
34019,34019,243,903,4.0
34020,34020,243,904,4.0
34021,34021,243,910,4.5
34022,34022,243,914,4.0
34023,34023,243,919,4.0
34024,34024,243,920,4.0
34025,34025,243,924,2.5
34026,34026,243,1028,4.0
34027,34027,243,1035,5.0
34028,34028,243,1047,2.5
34029,34029,243,1080,4.0
34030,34030,243,1089,4.5
34031,34031,243,1097,4.0
34032,34032,243,1101,2.5
34033,34033,243,1136,4.0
34034,34034,243,1193,4.0
34035,34035,243,1196,5.0
34036,34036,243,1198,4.5
34037,34037,243,1206,4.0
34038,34038,243,1210,5.0
34039,34039,243,1213,4.0
34040,34040,243,1219,4.0
34041,34041,243,1222,4.0
34042,34042,243,1240,3.0
34043,34043,243,1246,4.0
34044,34044,243,1250,4.0
34045,34045,243,1255,3.5
34046,34046,243,1258,4.5
34047,34047,243,1261,3.5
34048,34048,243,1265,4.0
34049,34049,243,1270,3.5
34050,34050,243,1275,4.0
34051,34051,243,1281,5.0
34052,34052,243,1282,3.0
34053,34053,243,1291,4.5
34054,34054,243,1333,3.5
34055,34055,243,1339,4.5
34056,34056,243,1347,3.5
34057,34057,243,1350,4.0
34058,34058,243,1356,3.5
34059,34059,243,1374,3.5
34060,34060,243,1377,3.5
34061,34061,243,1387,4.0
34062,34062,243,1391,2.5
34063,34063,243,1393,3.5
34064,34064,243,1407,3.0
34065,34065,243,1485,3.0
34066,34066,243,1517,3.0
34067,34067,243,1527,4.0
34068,34068,243,1580,3.0
34069,34069,243,1584,3.5
34070,34070,243,1587,4.0
34071,34071,243,1590,3.5
34072,34072,243,1610,3.5
34073,34073,243,1623,3.5
34074,34074,243,1625,3.5
34075,34075,243,1645,3.0
34076,34076,243,1676,3.5
34077,34077,243,1682,4.0
34078,34078,243,1690,3.0
34079,34079,243,1717,3.0
34080,34080,243,1721,3.5
34081,34081,243,1722,2.0
34082,34082,243,1747,3.5
34083,34083,243,1748,3.5
34084,34084,243,1801,3.0
34085,34085,243,1917,2.0
34086,34086,243,1923,3.0
34087,34087,243,1931,4.0
34088,34088,243,1961,4.0
34089,34089,243,1994,3.5
34090,34090,243,1997,3.5
34091,34091,243,2000,3.5
34092,34092,243,2003,3.5
34093,34093,243,2004,3.0
34094,34094,243,2005,4.0
34095,34095,243,2006,3.0
34096,34096,243,2011,2.5
34097,34097,243,2012,3.0
34098,34098,243,2019,4.0
34099,34099,243,2021,4.0
34100,34100,243,2028,3.5
34101,34101,243,2033,4.0
34102,34102,243,2093,4.0
34103,34103,243,2107,3.0
34104,34104,243,2115,4.0
34105,34105,243,2116,3.0
34106,34106,243,2121,2.0
34107,34107,243,2122,2.0
34108,34108,243,2124,3.5
34109,34109,243,2143,2.5
34110,34110,243,2161,2.5
